19.43230000;91414.890
19.43230000;91414.890
19.43230000;91414.890
19.43220001;91560.906
19.43220001;91560.906
20.43209999;91732.046
20.43209999;91732.046
20.43189999;91885.937
20.43189999;91885.937
20.43189999;91885.937
20.43189999;92065.945
20.43189999;92065.945
20.43169998;92240.515
20.43169998;92240.515
20.43169998;92240.515
21.43160000;92389.328
21.43160000;92389.328
21.43139999;92583.109
21.43139999;92583.109
21.43119999;92862.484
21.43119999;92862.484
21.43119999;92862.484
21.43099998;93031.562
21.43099998;93031.562
21.43080002;93321.242
22.43080002;93321.242
22.43080002;93321.242
22.43049999;93491.367
22.43049999;93491.367
22.43009998;93696.164
22.43009998;93696.164
22.43009998;93696.164
22.42959999;93936.328
22.42959999;93936.328
22.42910000;94165.882
23.42910000;94165.882
23.42860001;94374.062
23.42860001;94374.062
23.42860001;94374.062
23.42810001;94594.265
23.42810001;94594.265
23.42759998;94811.031
23.42759998;94811.031
23.42759998;94811.031
23.42720001;95051.476
24.42720001;95051.476
24.42669998;95262.015
24.42669998;95262.015
24.42669998;95262.015
24.42639999;95518.984
24.42639999;95518.984
24.42599998;95754.265
24.42599998;95754.265
24.42560001;96006.023
24.42560001;96006.023
25.42560001;96006.023
25.42520000;96220.328
25.42520000;96220.328
25.42480000;96464.148
25.42480000;96464.148
25.42480000;96464.148
